name,owner,stars,forks,language,created_at,updated_at,size_kb,watchers_count,open_issues,owner_type,owner_public_repos,owner_location,subscribers_count,last_year_commits,contributors,closed_issues,pull_requests
wails,wailsapp,28724,1392,Go,2018-12-15T23:14:06Z,2025-06-21T19:16:30Z,190862,28724,280,Organization,16,Australia,147,228,284,361,35
viper,spf13,28723,2055,Go,2014-04-02T14:33:33Z,2025-06-21T20:26:43Z,1556,28723,516,User,112,NYC,253,90,168,42,107
k6,grafana,28090,1375,Go,2016-03-21T15:30:24Z,2025-06-22T01:44:05Z,70120,28090,781,Organization,860,Sweden,349,1058,197,382,32
helm,helm,28037,7262,Go,2015-10-06T01:07:32Z,2025-06-22T01:41:06Z,24155,28037,826,Organization,35,,509,1032,372,677,380
podman,containers,27302,2682,Go,2017-11-01T15:01:27Z,2025-06-21T17:37:25Z,155749,27302,875,Organization,115,Earth,219,2593,424,1822,96
trivy,aquasecurity,27204,2594,Go,2019-04-11T01:01:07Z,2025-06-21T22:54:58Z,911719,27204,199,Organization,217,,175,637,442,588,44
kit,go-kit,27105,2455,Go,2015-02-03T00:01:19Z,2025-06-22T00:00:25Z,7390,27105,57,Organization,4,,670,0,186,4,17
fyne,fyne-io,26614,1458,Go,2018-02-04T22:07:16Z,2025-06-21T22:25:45Z,114223,26614,733,Organization,41,,261,1382,187,406,56
go-patterns,tmrts,26586,2299,Go,2015-12-14T22:05:06Z,2025-06-22T01:38:12Z,927,26586,65,User,45,,617,0,11,1,48
micro,zyedidia,26347,1220,Go,2016-03-11T02:06:28Z,2025-06-21T23:31:51Z,13626,26347,963,User,232,"Stanford, CA",268,232,290,154,137
loki,grafana,25805,3697,Go,2018-04-16T09:22:48Z,2025-06-21T23:04:04Z,378147,25805,2156,Organization,860,Sweden,380,2726,447,2000,370
harbor,goharbor,25790,4897,Go,2016-01-28T21:10:28Z,2025-06-21T20:32:11Z,238590,25790,702,Organization,28,,534,267,327,673,66
opentofu,opentofu,25761,1033,Go,2023-08-16T20:01:36Z,2025-06-21T23:47:19Z,278751,25761,299,Organization,110,,130,569,359,567,46
Wox,Wox-launcher,25747,2394,Go,2013-12-19T15:49:32Z,2025-06-22T02:27:35Z,176971,25747,160,Organization,24,,517,370,113,87,0
faas,openfaas,25723,1969,Go,2016-12-22T12:51:39Z,2025-06-21T00:11:53Z,29989,25723,32,Organization,50,"London, UK",476,18,161,6,4
iris,kataras,25523,2476,Go,2016-01-30T04:36:48Z,2025-06-21T20:55:30Z,17904,25523,130,User,59,Greece/Athens,676,21,104,47,9
docker_practice,yeasy,25453,5775,Go,2014-09-05T04:06:39Z,2025-06-21T14:51:30Z,11901,25453,9,User,86,"Bay Area, CA",840,13,104,1,2
nsq,nsqio,25389,2911,Go,2012-05-12T14:37:08Z,2025-06-21T08:51:00Z,14231,25389,68,Organization,11,,834,9,113,11,17
glance,glanceapp,25328,966,Go,2024-04-27T18:55:38Z,2025-06-22T01:37:28Z,17878,25328,185,Organization,3,,60,648,67,257,53
logrus,sirupsen,25318,2273,Go,2013-10-16T19:08:55Z,2025-06-21T13:45:22Z,997,25318,80,User,129,"Ottawa, ON",313,11,231,14,79
seaweedfs,seaweedfs,24874,2422,Go,2014-07-14T16:41:37Z,2025-06-21T22:15:09Z,72910,24874,592,Organization,15,San Francisco,529,842,360,370,64
dapr,dapr,24842,1968,Go,2019-06-19T00:49:06Z,2025-06-21T20:25:41Z,127325,24842,456,Organization,41,,423,1202,287,457,39
testify,stretchr,24773,1651,Go,2012-10-16T16:43:17Z,2025-06-22T00:00:26Z,1879,24773,375,Organization,51,"Boulder, CO & Worldwide & The Cloud",176,148,245,103,130
kratos,go-kratos,24491,4087,Go,2019-01-10T10:42:31Z,2025-06-21T23:43:47Z,9307,24491,121,Organization,17,,442,80,275,187,105
sing-box,SagerNet,24445,2912,Go,2022-06-30T13:27:22Z,2025-06-22T00:31:51Z,14029,24445,144,Organization,84,Crazy Universe,167,459,77,672,33
ngrok,inconshreveable,24352,4291,Go,2013-03-20T09:37:43Z,2025-06-21T12:18:06Z,673,24352,0,User,42,,657,0,22,0,0
colly,gocolly,24346,1805,Go,2017-09-29T14:08:49Z,2025-06-22T00:26:35Z,8636,24346,192,Organization,4,,326,54,104,37,44
vegeta,tsenart,24306,1398,Go,2013-08-13T11:45:21Z,2025-06-21T07:29:02Z,2045,24306,94,User,118,,310,9,67,0,15
rancher,rancher,24294,3056,Go,2014-11-07T20:49:31Z,2025-06-21T10:26:59Z,165748,24294,3165,Organization,634,,636,1489,287,2000,88
authelia,authelia,24202,1231,Go,2016-12-07T00:56:57Z,2025-06-22T02:30:30Z,62335,24202,95,Organization,18,,164,1699,225,1079,40
delve,go-delve,23926,2178,Go,2014-05-20T19:24:43Z,2025-06-21T18:29:42Z,33360,23926,108,Organization,5,,367,149,224,150,5
asdf,asdf-vm,23747,881,Go,2014-11-29T04:41:43Z,2025-06-22T00:08:10Z,4113,23747,117,Organization,8,,121,276,250,386,10
cloudreve,cloudreve,23746,3604,Go,2018-02-04T04:56:38Z,2025-06-22T02:31:58Z,8398,23746,203,Organization,9,,237,75,42,291,8
nuclei,projectdiscovery,23727,2770,Go,2020-04-03T18:47:11Z,2025-06-21T20:47:55Z,40700,23727,385,Organization,116,,245,497,184,285,31
websocket,gorilla,23678,3551,Go,2013-10-16T16:41:46Z,2025-06-21T23:52:36Z,436,23678,55,Organization,19,The World,377,4,81,12,19
ntfy,binwiederhier,23635,928,Go,2021-10-23T19:25:32Z,2025-06-22T03:01:51Z,36346,23635,361,User,95,"Fairfield, CT, USA",94,222,263,96,16
pulumi,pulumi,23299,1209,Go,2016-10-31T21:02:47Z,2025-06-22T02:32:34Z,168464,23299,2307,Organization,410,United States of America,189,1779,286,1658,120
colima,abiosoft,23269,458,Go,2021-09-04T09:52:22Z,2025-06-22T01:37:48Z,2881,23269,360,User,126,Nigeria,77,142,81,73,8
cli,urfave,23263,1739,Go,2013-07-13T19:32:06Z,2025-06-21T21:16:36Z,12426,23263,45,Organization,9,,298,422,271,107,6
zap,uber-go,23235,1479,Go,2016-02-18T19:52:56Z,2025-06-22T03:15:55Z,1966,23235,164,Organization,26,70+ countries and counting.,249,16,140,10,44
tailscale,tailscale,23230,1866,Go,2020-01-31T22:00:03Z,2025-06-22T02:09:41Z,62867,23230,3566,Organization,98,Canada,180,1417,256,1297,264
gin-vue-admin,flipped-aurora,23072,6734,Go,2019-09-01T13:22:35Z,2025-06-21T13:47:24Z,15807,23072,25,Organization,14,,297,363,203,84,3
hub,mislav,22914,2193,Go,2009-12-05T22:15:25Z,2025-06-22T00:11:52Z,7336,22914,294,User,196,The Netherlands,572,0,219,3,51
learn-go-with-tests,quii,22905,2882,Go,2018-03-02T11:41:14Z,2025-06-22T01:28:42Z,9480,22905,63,User,102,"London, UK",309,37,259,11,12
fasthttp,valyala,22658,1801,Go,2015-10-18T22:19:57Z,2025-06-21T18:28:51Z,3675,22658,106,User,65,United states,391,127,209,103,10
watchtower,containrrr,22406,963,Go,2015-07-13T21:21:53Z,2025-06-22T02:55:25Z,17996,22406,211,Organization,12,,148,0,131,16,45
go-micro,micro,22357,2373,Go,2015-01-13T23:30:18Z,2025-06-21T12:02:41Z,14302,22357,19,Organization,5,,510,92,174,39,2
CloudflareSpeedTest,XIU2,21968,4340,Go,2020-08-30T14:24:52Z,2025-06-21T15:22:20Z,386,21968,24,User,14,> /dev/null,131,32,12,10,2
grpc-go,grpc,21951,4516,Go,2014-12-08T18:59:34Z,2025-06-21T17:08:29Z,41838,21951,130,Organization,31,,477,479,427,1086,8
cilium,cilium,21860,3276,Go,2015-12-16T12:33:31Z,2025-06-22T01:43:39Z,413950,21860,1056,Organization,131,,309,5638,400,2000,148
slim,slimtoolkit,21833,777,Go,2015-09-09T17:39:11Z,2025-06-21T19:23:34Z,79889,21833,201,Organization,7,,183,36,68,36,17
jaeger,jaegertracing,21488,2592,Go,2016-04-15T18:49:02Z,2025-06-21T17:13:54Z,33271,21488,328,Organization,33,Earth,321,914,389,789,39
mux,gorilla,21421,1871,Go,2012-10-02T21:32:24Z,2025-06-21T16:28:37Z,543,21421,35,Organization,19,The World,308,0,102,1,12
go-redis,redis,20982,2448,Go,2012-07-25T13:01:39Z,2025-06-22T00:20:36Z,5914,20982,104,Organization,49,,259,182,314,376,41
dgraph,hypermodeinc,20954,1523,Go,2015-08-25T07:15:56Z,2025-06-21T22:59:26Z,661214,20954,33,Organization,30,United States of America,360,265,187,1911,7
typescript-go,microsoft,20953,649,Go,2024-09-19T20:25:12Z,2025-06-22T00:14:21Z,123267,20953,131,Organization,6928,"Redmond, WA",97,779,57,923,36
air,air-verse,20802,869,Go,2017-10-12T14:31:40Z,2025-06-21T23:31:29Z,33604,20802,177,Organization,1,,72,40,95,37,52
gitleaks,gitleaks,20274,1626,Go,2018-01-27T18:19:31Z,2025-06-21T23:15:19Z,6141,20274,283,Organization,6,United States of America,161,224,204,170,78
gum,charmbracelet,20060,398,Go,2022-06-10T22:09:42Z,2025-06-22T03:12:11Z,1019,20060,98,Organization,46,/dev/tty,59,189,67,136,12
chi,go-chi,19983,1027,Go,2015-10-15T20:46:29Z,2025-06-22T02:30:55Z,3727,19983,81,Organization,22,,203,30,147,32,22
argo-cd,argoproj,19880,6099,Go,2018-02-09T11:12:01Z,2025-06-22T01:59:50Z,137996,19880,3634,Organization,36,@argoproj,184,1799,449,2000,439
advanced-go-programming-book,chai2010,19773,3230,Go,2017-12-31T10:59:21Z,2025-06-21T20:20:00Z,20370,19773,59,User,324,"Hangzhou, China",537,14,77,1,0
vitess,vitessio,19715,2207,Go,2013-06-27T21:20:28Z,2025-06-21T15:10:22Z,452584,19715,882,Organization,16,,497,805,316,923,52
lo,samber,19623,878,Go,2022-03-02T12:48:45Z,2025-06-22T02:55:13Z,2855,19623,208,User,249,"Nantes, France",80,183,137,96,86
fx,antonmedv,19588,452,Go,2018-01-25T17:29:43Z,2025-06-21T20:35:50Z,7012,19588,4,User,55,Switzerland,116,76,30,35,0
trufflehog,trufflesecurity,19587,1881,Go,2016-12-31T05:08:12Z,2025-06-22T02:08:00Z,44270,19587,293,Organization,45,United States of America,189,856,152,467,86
learngo,inancgumus,19344,2664,Go,2018-10-15T11:12:00Z,2025-06-21T14:30:28Z,3293,19344,40,User,17,USA,305,1,26,0,33
oh-my-posh,JanDeDobbeleer,19317,2535,Go,2019-03-13T11:13:31Z,2025-06-21T22:55:44Z,34011,19317,19,User,98,"Diest, Belgium",76,868,419,562,4
grpc-gateway,grpc-ecosystem,19316,2317,Go,2015-04-03T07:25:13Z,2025-06-21T16:14:39Z,11397,19316,143,Organization,22,,279,1129,395,583,13
excelize,qax-os,19280,1798,Go,2016-08-29T12:32:12Z,2025-06-20T14:50:13Z,6627,19280,124,Organization,3,China,251,84,253,104,17
age,FiloSottile,19093,553,Go,2019-05-18T20:44:54Z,2025-06-21T14:15:08Z,1447,19093,41,User,107,"Rome, Italy",150,7,52,8,14
gotty,yudai,19074,1398,Go,2015-08-16T09:48:33Z,2025-06-20T07:44:03Z,6932,19074,163,User,69,"Bay Area, CA",328,0,19,1,49
hey,rakyll,18987,1244,Go,2016-09-02T10:24:09Z,2025-06-21T21:30:47Z,601,18987,182,User,233,"San Francisco, CA",189,0,42,3,68
goreplay,buger,18970,63,Go,2013-05-30T09:29:07Z,2025-06-21T18:28:44Z,18084,18970,337,User,145,Istanbul,467,12,117,5,48
containerd,containerd,18813,3592,Go,2015-11-13T00:27:43Z,2025-06-22T02:27:33Z,123689,18813,416,Organization,36,,338,1266,430,835,180
casbin,casbin,18778,1676,Go,2017-04-08T07:51:23Z,2025-06-21T15:11:44Z,2201,18778,44,Organization,135,"San Francisco, CA",241,12,136,20,2
dolt,dolthub,18764,564,Go,2019-07-24T17:46:25Z,2025-06-21T14:19:53Z,156605,18764,447,Organization,144,"Santa Monica, Ca",116,2618,122,680,17
sops,getsops,18741,936,Go,2015-08-13T22:11:00Z,2025-06-21T23:25:44Z,145933,18741,409,Organization,6,,121,482,154,173,41
kubectx,ahmetb,18726,1314,Go,2017-03-30T18:06:53Z,2025-06-21T19:24:07Z,880,18726,66,User,227,"Seattle, WA",135,4,63,10,21
teleport,gravitational,18659,1865,Go,2015-03-02T19:36:00Z,2025-06-21T20:16:26Z,1111107,18659,2797,Organization,189,United States of America,242,4358,288,2000,471
ingress-nginx,kubernetes,18654,8391,Go,2016-11-04T22:54:14Z,2025-06-21T20:24:34Z,147457,18654,424,Organization,79,,293,485,417,1023,76
validator,go-playground,18521,1373,Go,2015-02-12T16:32:22Z,2025-06-22T02:23:37Z,2235,18521,324,Organization,37,Canada,122,50,218,102,75
microservices-demo,GoogleCloudPlatform,18390,8316,Go,2018-08-03T18:32:18Z,2025-06-22T01:28:19Z,35598,18390,71,Organization,1391,,246,253,123,133,34
glow,charmbracelet,18155,414,Go,2019-11-04T23:34:55Z,2025-06-21T20:25:30Z,2986,18155,110,Organization,46,/dev/tty,76,121,46,99,11
cadvisor,google,18059,2378,Go,2014-06-09T16:36:33Z,2025-06-21T20:42:57Z,52750,18059,819,Organization,2777,United States of America,381,67,315,43,84
ip2region,lionsoul2014,17911,2888,Go,2015-11-02T00:43:13Z,2025-06-22T03:06:08Z,83279,17911,48,User,14,"Shenzhen, China",457,31,39,7,9
xbar,matryer,17829,652,Go,2013-11-13T21:00:12Z,2025-06-22T01:14:08Z,64884,17829,177,User,110,London,178,33,79,1,1
bettercap,bettercap,17733,1537,Go,2018-01-07T15:30:41Z,2025-06-21T22:52:22Z,25603,17733,50,Organization,13,,412,207,75,50,7
zincsearch,zincsearch,17447,755,Go,2021-12-02T12:49:41Z,2025-06-21T07:09:49Z,11667,17447,45,Organization,11,,159,7,60,13,1
lima,lima-vm,17428,672,Go,2021-05-14T07:30:56Z,2025-06-22T00:25:17Z,13726,17428,366,Organization,12,,84,1567,145,576,31
nats-server,nats-io,17363,1586,Go,2012-10-29T16:12:24Z,2025-06-22T01:56:01Z,48378,17363,462,Organization,130,,385,1601,162,585,32
websocketd,joewalnes,17300,1018,Go,2013-02-14T14:52:55Z,2025-06-21T03:47:04Z,1073,17300,56,User,93,San Francisco Bay Area,368,0,41,0,4
golangci-lint,golangci,17185,1470,Go,2018-05-04T13:41:15Z,2025-06-21T22:14:21Z,50795,17185,114,Organization,63,France,103,696,355,705,23
listmonk,knadh,17171,1651,Go,2019-06-26T05:08:39Z,2025-06-21T22:59:19Z,30380,17171,98,User,60,Bengaluru,126,335,194,291,11
sqlx,jmoiron,17008,1106,Go,2013-01-28T19:40:00Z,2025-06-21T04:41:36Z,877,17008,380,User,90,New York City,195,0,77,6,70
gods,emirpasic,16969,1806,Go,2015-03-04T14:19:52Z,2025-06-22T00:41:05Z,723,16969,67,User,12,,328,9,30,5,30
Go,TheAlgorithms,16949,2707,Go,2016-08-20T16:32:12Z,2025-06-21T21:53:57Z,2618,16949,9,Organization,44,India,297,25,179,9,3
httprouter,julienschmidt,16902,1472,Go,2013-12-05T15:10:55Z,2025-06-20T18:52:11Z,265,16902,81,User,55,"Cologne, Germany",312,0,50,1,22
migrate,golang-migrate,16857,1484,Go,2018-01-19T09:30:58Z,2025-06-21T23:56:21Z,2108,16857,430,Organization,2,,86,52,222,53,143
gost,ginuerzh,16845,2567,Go,2015-03-20T09:45:08Z,2025-06-21T10:39:23Z,22801,16845,286,User,81,Shanghai,321,7,38,6,9
SafeLine,chaitin,16828,1015,Go,2023-04-12T11:30:14Z,2025-06-21T23:37:12Z,80059,16828,27,Organization,57,Beijing,84,167,20,86,0
rqlite,rqlite,16689,743,Go,2014-08-23T04:31:18Z,2025-06-21T04:11:26Z,9392,16689,70,Organization,52,,231,802,50,117,26
hysteria,apernet,16631,1825,Go,2020-04-21T00:01:34Z,2025-06-22T02:26:08Z,9775,16631,172,Organization,23,United States of America,131,94,20,67,2
vhs,charmbracelet,16623,291,Go,2022-07-19T14:28:36Z,2025-06-22T00:57:00Z,40235,16623,106,Organization,46,/dev/tty,34,80,56,64,15
gvisor,google,16600,1387,Go,2018-04-26T21:28:49Z,2025-06-21T23:39:05Z,94613,16600,454,Organization,2777,United States of America,303,966,236,497,67
kubo,ipfs,16529,3080,Go,2014-06-26T08:14:34Z,2025-06-21T16:59:57Z,56780,16529,1110,Organization,219,United States of America,527,366,384,256,85
goproxy,snail007,16392,3063,Go,2017-09-11T11:10:28Z,2025-06-21T04:53:46Z,3909,16392,143,User,131,,442,5,2,2,2
tinygo,tinygo-org,16366,959,Go,2018-06-07T16:39:19Z,2025-06-21T18:14:39Z,12320,16366,497,Organization,37,,179,444,201,244,98
hydra,ory,16283,1552,Go,2015-05-22T12:42:08Z,2025-06-21T23:00:35Z,120346,16283,98,Organization,179,Germany,239,234,286,100,20
ent,ent,16280,968,Go,2019-06-12T22:53:55Z,2025-06-22T01:14:27Z,32925,16280,584,Organization,4,,153,86,227,94,115
kops,kubernetes,16246,4681,Go,2016-06-27T22:01:15Z,2025-06-22T03:09:31Z,452614,16246,143,Organization,79,,312,795,372,312,18
github-mcp-server,github,16202,1140,Go,2025-03-04T16:42:04Z,2025-06-22T03:05:12Z,857,16202,138,Organization,515,"San Francisco, CA",164,252,55,375,44
ctop,bcicen,16200,542,Go,2016-12-27T02:25:57Z,2025-06-21T10:44:08Z,3616,16200,112,User,72,New York,176,0,40,2,21
fabric,hyperledger,16158,8994,Go,2016-08-25T16:05:27Z,2025-06-20T15:27:26Z,153177,16158,183,Organization,89,United States of America,988,189,308,153,10
7days-golang,geektutu,16157,2529,Go,2019-08-10T16:57:19Z,2025-06-21T14:40:48Z,1031,16157,52,User,13,"Shanghai,China",232,0,4,1,15
wtf,wtfutil,16142,814,Go,2018-03-29T02:42:12Z,2025-06-22T02:47:23Z,50364,16142,69,Organization,5,"Vancouver, BC",158,10,163,41,24
netbird,netbirdio,16138,753,Go,2021-04-14T12:27:20Z,2025-06-22T03:14:17Z,40576,16138,791,Organization,34,Germany,109,710,98,978,29
kubesphere,kubesphere,16090,2222,Go,2018-04-21T02:03:04Z,2025-06-21T06:50:05Z,108185,16090,475,Organization,113,Global,224,132,119,289,1
chaosmonkey,Netflix,15946,1211,Go,2016-10-18T22:36:41Z,2025-06-21T17:37:31Z,2042,15946,28,Organization,232,"Los Gatos, California",667,4,27,0,16
argo-workflows,argoproj,15743,3320,Go,2017-08-21T18:50:44Z,2025-06-21T19:42:41Z,158150,15743,1246,Organization,36,@argoproj,204,485,422,396,175
nebula,slackhq,15702,1041,Go,2019-11-16T23:26:23Z,2025-06-22T02:04:41Z,2909,15702,114,Organization,67,San Francisco & Vancouver,244,76,71,119,31
telegraf,influxdata,15693,5653,Go,2015-04-01T16:28:44Z,2025-06-20T18:17:45Z,74539,15693,410,Organization,209,"San Francisco, CA",305,936,419,862,23
kaniko,GoogleContainerTools,15635,1499,Go,2018-01-29T17:53:54Z,2025-06-21T08:45:47Z,63214,15635,762,Organization,23,,143,38,291,97,55
transfer.sh,dutchcoders,15546,1554,Go,2014-10-09T07:01:40Z,2025-06-21T15:27:44Z,35086,15546,57,Organization,197,Netherlands,207,5,67,9,9
nomad,hashicorp,15544,1993,Go,2015-06-01T10:21:00Z,2025-06-22T02:23:43Z,586529,15544,1652,Organization,919,"San Francisco, CA",524,1227,367,2000,126
charts,helm,15469,16646,Go,2015-11-24T17:05:28Z,2025-06-19T20:52:48Z,291410,15469,0,Organization,35,,385,0,408,0,0
algorithm-pattern,greyireland,15398,2601,Go,2020-06-13T15:29:21Z,2025-06-21T15:17:27Z,4197,15398,28,User,216,,351,0,14,2,0
packer,hashicorp,15390,3337,Go,2013-03-23T05:43:03Z,2025-06-21T13:11:45Z,112507,15390,308,Organization,919,"San Francisco, CA",467,228,359,305,24
skaffold,GoogleContainerTools,15381,1662,Go,2018-01-23T18:51:29Z,2025-06-20T16:27:23Z,157904,15381,821,Organization,23,,187,190,408,210,21
sqlc,sqlc-dev,15344,888,Go,2019-06-21T21:11:35Z,2025-06-21T19:36:43Z,20526,15344,604,Organization,19,,84,117,230,148,81
chezmoi,twpayne,15230,540,Go,2018-11-12T16:45:43Z,2025-06-22T01:50:32Z,81512,15230,41,User,160,"Zürich, Switzerland",51,574,190,275,3
navidrome,navidrome,15092,1095,Go,2016-02-24T23:25:12Z,2025-06-22T03:01:05Z,43929,15092,177,Organization,8,,82,494,171,755,54
dashboard,kubernetes,15009,4240,Go,2015-10-15T23:09:14Z,2025-06-21T06:21:05Z,184892,15009,153,Organization,79,,272,528,366,416,42
gjson,tidwall,14995,874,Go,2016-08-11T03:08:47Z,2025-06-21T14:07:27Z,517,14995,89,User,216,"Tempe, AZ",165,7,25,4,12
MailHog,mailhog,14963,1109,Go,2014-04-16T22:28:49Z,2025-06-21T04:48:15Z,2979,14963,251,Organization,14,,156,0,37,4,33
ultimate-go,hoanhan101,14952,1183,Go,2018-04-28T04:11:24Z,2025-06-21T17:44:51Z,1203,14952,0,User,102,,400,1,25,0,0
webrtc,pion,14947,1745,Go,2018-05-18T23:10:05Z,2025-06-21T12:22:26Z,5577,14947,98,Organization,53,,264,231,208,172,21
cayley,cayleygraph,14941,1253,Go,2014-06-05T18:49:41Z,2025-06-21T23:06:09Z,20306,14941,93,Organization,11,,573,7,90,2,10
lantern,getlantern,14908,11218,Go,2011-02-17T22:12:29Z,2025-06-22T01:37:08Z,827492,14908,2530,Organization,447,,499,7,60,0,2
open-im-server,openimsdk,14889,2621,Go,2021-05-26T09:26:32Z,2025-06-21T13:06:29Z,35315,14889,117,Organization,59,,183,312,62,378,20
mysql,go-sql-driver,14880,2331,Go,2012-12-09T20:33:55Z,2025-06-21T08:53:31Z,1483,14880,61,Organization,4,gophers's den,402,42,152,73,8
brook,txthinking,14857,2395,Go,2017-03-18T03:00:28Z,2025-06-21T17:18:15Z,37525,14857,24,User,37,The Mars,465,24,16,7,0
mediamtx,bluenviron,14834,1811,Go,2019-12-28T20:08:43Z,2025-06-22T01:23:39Z,11616,14834,177,Organization,8,,162,415,88,781,13
goreleaser,goreleaser,14768,997,Go,2016-12-21T17:13:39Z,2025-06-20T19:10:13Z,23575,14768,24,Organization,59,Brazil,108,1036,408,366,8
badger,hypermodeinc,14678,1228,Go,2017-01-26T05:09:49Z,2025-06-21T21:46:22Z,58281,14678,24,Organization,30,United States of America,227,110,180,475,3
chisel,jpillora,14661,1485,Go,2015-02-25T11:42:50Z,2025-06-22T01:55:56Z,3389,14661,243,User,275,"Sydney, Australia",203,3,36,10,54
ddns-go,jeessy2,14559,1651,Go,2020-08-26T08:17:51Z,2025-06-21T22:40:28Z,24968,14559,16,User,16,,60,54,46,151,0
answer,apache,14558,1176,Go,2022-09-29T05:16:19Z,2025-06-21T18:24:44Z,14907,14558,78,Organization,2791,,103,791,89,566,5
temporal,temporalio,14558,1003,Go,2019-10-16T22:15:35Z,2025-06-21T21:00:16Z,110946,14558,569,Organization,178,Bellevue,99,1298,215,885,73
goquery,PuerkitoBio,14539,922,Go,2012-08-29T02:14:59Z,2025-06-21T15:26:01Z,596,14539,3,Organization,6,,251,59,47,17,0
phoneinfoga,sundowndev,14465,4104,Go,2018-10-25T09:19:47Z,2025-06-21T20:19:49Z,13626,14465,54,User,67,France,689,0,18,17,11
bolt,boltdb,14438,1534,Go,2013-12-20T18:26:14Z,2025-06-21T04:42:04Z,1326,14438,84,Organization,4,,346,0,93,0,0
VictoriaMetrics,VictoriaMetrics,14358,1398,Go,2018-09-30T09:58:01Z,2025-06-22T03:43:00Z,294742,14358,932,Organization,34,United States of America,149,2415,322,1306,89
kind,kubernetes-sigs,14227,1621,Go,2018-09-12T21:45:05Z,2025-06-21T15:58:29Z,13515,14227,207,Organization,189,,141,303,325,145,13
kcptun,xtaci,14152,2555,Go,2016-02-26T09:54:46Z,2025-06-21T13:27:53Z,9537,14152,130,User,147,Chengdu🐼,574,134,19,19,6
ffuf,ffuf,14152,1406,Go,2018-11-08T09:25:49Z,2025-06-21T18:15:56Z,741,14152,207,Organization,3,,163,2,49,15,46
gron,tomnomnom,14107,330,Go,2012-09-08T00:46:07Z,2025-06-19T08:58:16Z,1501,14107,47,User,102,"Yorkshire, UK",90,17,22,22,6
superfile,yorukot,14018,342,Go,2024-03-19T15:49:52Z,2025-06-22T00:24:23Z,86218,14018,116,User,69,Taiwan,30,1070,75,317,15
dagger,dagger,14001,744,Go,2019-11-20T01:31:51Z,2025-06-22T03:26:57Z,175158,14001,764,Organization,28,,255,1746,257,1275,36
wire,google,13864,643,Go,2018-11-28T17:34:51Z,2025-06-21T20:27:34Z,492,13864,110,Organization,2777,United States of America,111,0,31,2,25
katana,projectdiscovery,13838,750,Go,2021-01-02T16:56:05Z,2025-06-21T19:58:29Z,1726,13838,82,Organization,116,,90,362,45,149,8
plandex,plandex-ai,13837,971,Go,2023-10-24T22:11:43Z,2025-06-22T01:28:23Z,50144,13837,28,Organization,4,,96,633,21,78,7
devpod,loft-sh,13796,451,Go,2023-01-24T12:59:48Z,2025-06-21T19:05:44Z,72783,13796,85,Organization,142,Your Kubernetes Cluster,38,591,86,401,20
go,json-iterator,13787,1051,Go,2016-11-30T00:30:24Z,2025-06-21T17:04:12Z,1256,13787,266,Organization,14,,227,0,43,3,62
ants,panjf2000,13764,1401,Go,2018-05-19T01:13:38Z,2025-06-21T17:21:45Z,1893,13764,0,User,35,/dev/null,177,23,28,17,0
terraformer,GoogleCloudPlatform,13741,1767,Go,2019-05-01T22:37:33Z,2025-06-21T15:11:02Z,69435,13741,64,Organization,1391,,155,33,185,110,33
weaviate,weaviate,13692,975,Go,2016-03-30T15:03:17Z,2025-06-22T02:01:10Z,1018352,13692,560,Organization,120,worldwide,133,6974,129,1598,121
direnv,direnv,13659,679,Go,2011-01-04T12:46:15Z,2025-06-21T16:26:55Z,2964,13659,369,Organization,9,,82,99,227,66,42
cron,robfig,13624,1664,Go,2012-07-06T14:06:34Z,2025-06-21T15:40:55Z,180,13624,157,User,114,,203,0,28,3,52
yq,mikefarah,13606,658,Go,2015-09-26T22:14:44Z,2025-06-22T01:35:09Z,11579,13606,215,User,17,"Melbourne, Australia",66,138,115,102,4
thanos,thanos-io,13579,2171,Go,2017-11-01T17:38:03Z,2025-06-21T18:44:05Z,230117,13579,781,Organization,10,,238,373,413,252,180
git-lfs,git-lfs,13528,2102,Go,2013-09-22T22:03:28Z,2025-06-21T09:41:06Z,19606,13528,436,Organization,12,,481,311,215,102,22
duf,muesli,13435,413,Go,2020-09-20T21:22:38Z,2025-06-22T01:30:07Z,412,13435,82,User,336,,89,0,29,4,26
termui,gizak,13371,799,Go,2015-02-03T14:09:27Z,2025-06-20T05:52:25Z,6150,13371,105,User,38,"Toronto, Canada",285,0,43,1,25
sampler,sqshq,13308,603,Go,2019-01-25T04:10:21Z,2025-06-21T17:28:21Z,2230,13308,60,User,33,San Francisco Bay Area,163,0,14,0,4
evilginx2,kgretzky,13214,2297,Go,2018-07-10T09:59:52Z,2025-06-21T22:56:22Z,6727,13214,269,User,20,,324,1,24,2,81
codis,CodisLabs,13206,2692,Go,2014-10-27T05:26:11Z,2025-06-22T02:39:33Z,23010,13206,302,Organization,5,,887,0,27,0,18
revel,revel,13197,1382,Go,2011-12-09T04:10:26Z,2025-06-18T07:55:04Z,2827,13197,99,Organization,21,,506,0,125,2,11
groupcache,golang,13187,1396,Go,2013-07-22T21:55:07Z,2025-06-16T12:19:23Z,84,13187,42,Organization,61,,471,1,26,0,18
amass,owasp-amass,13148,1992,Go,2018-07-10T16:05:08Z,2025-06-22T03:21:36Z,383464,13148,211,Organization,9,,224,0,61,4,27
Halfrost-Field,halfrost,13107,1891,Go,2017-04-02T11:24:18Z,2025-06-21T12:11:16Z,105287,13107,2,User,32,"[California, Singapore, China]",474,0,6,0,0
