name,owner,stars,forks,language,created_at,updated_at,size_kb,watchers_count,open_issues,owner_type,owner_public_repos,owner_location,subscribers_count,last_year_commits,contributors,closed_issues,pull_requests
nextplayer,anilbeesetti,2726,145,Kotlin,2023-02-08T05:34:22Z,2025-06-22T07:11:15Z,24680,2726,320,User,15,Visakhapatnam,20,361,90,70,18
RootEncoder,pedroSG94,2725,829,Kotlin,2017-01-21T19:32:49Z,2025-06-19T16:25:47Z,25776,2725,150,User,28,"Murcia, España",76,366,47,113,5
Auxio,OxygenCobalt,2721,182,Kotlin,2020-08-17T15:35:11Z,2025-06-22T06:55:13Z,63636,2721,139,User,18,Colorado,27,825,23,165,3
clikt,ajalt,2719,127,Kotlin,2018-04-10T18:04:56Z,2025-06-19T21:21:58Z,22839,2719,20,User,28,,17,31,48,19,0
Android-FilePicker,DroidNinja,2718,560,Kotlin,2016-07-31T20:07:34Z,2025-06-18T00:54:12Z,557,2718,94,User,24,New Delhi,68,0,13,0,2
Olauncher,tanujnotes,2717,294,Kotlin,2020-07-10T13:16:58Z,2025-06-21T20:55:36Z,3652,2717,45,User,18,,27,85,27,55,8
location-samples,android,2708,2761,Kotlin,2014-10-14T01:50:09Z,2025-06-19T12:10:51Z,1334,2708,198,Organization,141,,255,0,18,0,33
Nrfr,Ackites,2703,259,Kotlin,2025-01-01T05:57:30Z,2025-06-22T08:48:40Z,427,2703,18,User,4,China,13,33,1,7,0
bv,aaa1115910,2702,273,Kotlin,2022-11-28T17:50:33Z,2025-06-22T10:23:57Z,8285,2702,25,User,13,,27,127,7,67,0
http4k,http4k,2693,263,Kotlin,2017-03-23T22:28:13Z,2025-06-22T06:09:32Z,37879,2693,48,Organization,47,"London, UK",27,1505,150,132,5
worktool,gallonyin,2683,535,Kotlin,2022-03-23T12:39:09Z,2025-06-20T03:19:42Z,6774,2683,4,User,118,Nanjing,24,2,3,1,0
pocket-casts-android,Automattic,2674,237,Kotlin,2022-06-15T12:41:42Z,2025-06-20T08:49:05Z,61926,2674,295,Organization,1176,Worldwide,27,1174,69,758,3
Kotlin-for-Android-Developers,antoniolg,2668,605,Kotlin,2015-07-07T05:57:23Z,2025-06-18T11:13:54Z,505,2668,10,User,75,Madrid (Spain),136,0,1,0,4
turbine,cashapp,2655,114,Kotlin,2020-07-29T16:31:35Z,2025-06-19T20:38:25Z,2181,2655,13,Organization,56,,21,59,33,28,2
Android-Password-Store,android-password-store,2635,301,Kotlin,2014-08-10T12:51:47Z,2025-06-20T02:26:57Z,121527,2635,2,Organization,16,,78,148,97,0,2
TourGuide,worker8,2632,409,Kotlin,2015-04-03T03:38:42Z,2025-06-11T15:42:48Z,595,2632,83,User,45,"Tokyo, Japan",79,0,14,1,12
awesome-android-kotlin-apps,androiddevnotes,2630,374,Kotlin,2020-07-01T20:07:51Z,2025-06-18T21:09:19Z,16412,2630,8,User,27,,72,0,45,0,5
kotlinx-datetime,Kotlin,2623,112,Kotlin,2019-10-17T17:33:02Z,2025-06-22T06:19:56Z,1886,2623,59,Organization,109,,59,57,34,89,15
apps-android-wikipedia,wikimedia,2621,720,Kotlin,2013-10-25T14:31:39Z,2025-06-21T13:09:55Z,335686,2621,22,Organization,1928,United States of America,91,1160,122,513,22
JBusDriver,Ccixyj,2606,239,Kotlin,2017-04-09T14:35:49Z,2025-06-20T18:17:29Z,12388,2606,65,User,62,,124,1,1,0,0
Voice,PaulWoitaschek,2602,383,Kotlin,2014-08-02T22:01:39Z,2025-06-20T06:33:04Z,128581,2602,75,User,177,"Leipzig, Germany",46,647,95,203,10
kotlin-koans,Kotlin,2602,1412,Kotlin,2014-03-20T14:41:33Z,2025-06-13T09:15:09Z,6693,2602,37,Organization,109,,130,0,43,0,14
Cicerone,terrakok,2583,214,Kotlin,2016-09-29T14:44:42Z,2025-06-11T15:57:03Z,5450,2583,19,User,67,The Netherlands,52,0,18,1,4
Tusky,tuskyapp,2580,393,Kotlin,2017-01-02T23:20:55Z,2025-06-20T16:06:47Z,68243,2580,562,Organization,7,,52,767,260,317,36
ViewPagerTransforms,ToxicBakery,2577,487,Kotlin,2014-05-13T02:52:53Z,2025-06-16T02:32:46Z,1390,2577,8,User,87,"Las Vegas, NV",95,0,5,0,0
Splitties,LouisCAD,2567,162,Kotlin,2016-08-12T14:22:12Z,2025-06-19T13:15:36Z,5717,2567,53,User,147,France,38,0,7,0,2
AdvancedAndroid,SusionSuc,2565,368,Kotlin,2018-10-19T12:14:58Z,2025-06-16T06:31:46Z,57957,2565,3,User,12,HangZhou,84,0,1,0,0
RoundCornerProgressBar,akexorcist,2545,371,Kotlin,2015-01-01T11:10:21Z,2025-06-21T01:07:27Z,3289,2545,10,User,165,Thailand,66,0,4,0,1
Decompose,arkivanov,2545,87,Kotlin,2021-12-10T14:56:48Z,2025-06-21T13:46:24Z,219273,2545,5,User,43,"London, UK",25,188,35,50,1
maps,rnmapbox,2529,895,Kotlin,2019-04-07T21:53:54Z,2025-06-22T02:09:10Z,36792,2529,182,Organization,6,,34,62,288,91,40
Matsuri,MatsuriDayo,2524,242,Kotlin,2021-11-30T09:08:56Z,2025-06-21T08:36:54Z,2564,2524,49,Organization,16,,41,0,4,0,0
Smart-AutoClicker,Nain57,2518,446,Kotlin,2020-08-30T13:07:58Z,2025-06-22T07:52:14Z,228670,2518,53,User,1,Paris,43,253,11,97,5
material-components-android-examples,material-components,2511,527,Kotlin,2019-10-01T10:00:27Z,2025-06-09T23:46:11Z,129961,2511,16,Organization,27,,83,0,15,0,6
MultiSnapRecyclerView,TakuSemba,2504,303,Kotlin,2017-08-01T15:39:13Z,2025-06-19T13:16:05Z,48718,2504,6,User,62,Japan,51,0,2,0,1
vico,patrykandpatrick,2502,147,Kotlin,2021-02-14T16:30:48Z,2025-06-21T20:09:53Z,13915,2502,6,Organization,3,Poland,17,268,17,47,2
mpv-android,mpv-android,2498,318,Kotlin,2016-04-20T21:29:44Z,2025-06-22T08:16:08Z,15023,2498,142,Organization,3,,52,114,48,66,5
MVVM-Kotlin-Android-Architecture,ahmedeltaher,2493,608,Kotlin,2016-12-25T20:34:48Z,2025-06-21T17:47:16Z,4420,2493,21,User,58,Berlin,59,0,2,0,7
Neko,nekomangaorg,2468,124,Kotlin,2019-04-22T09:06:52Z,2025-06-22T09:52:04Z,116439,2468,107,Organization,4,,43,338,112,141,11
bk-ci,TencentBlueKing,2440,505,Kotlin,2019-05-29T05:00:13Z,2025-06-21T03:14:36Z,393488,2440,756,Organization,123,"Shenzhen, China",65,4437,73,518,30
Iconify,Mahmud0808,2439,92,Kotlin,2022-08-27T09:19:06Z,2025-06-22T08:29:44Z,182449,2439,75,User,51,Bangladesh,28,1231,27,133,1
susi_android,fossasia,2437,1101,Kotlin,2016-09-21T08:56:16Z,2025-06-17T02:05:16Z,119008,2437,82,Organization,261,Singapore,43,0,140,0,22
android-modular-architecture,vmadalin,2432,392,Kotlin,2019-06-19T18:41:17Z,2025-06-20T02:27:50Z,99961,2432,4,User,54,"London, UK",97,0,2,0,1
cwa-app-android,corona-warn-app,2429,489,Kotlin,2020-05-30T07:01:33Z,2025-06-12T11:34:51Z,47654,2429,6,Organization,39,,92,0,98,0,0
paparazzi,cashapp,2426,229,Kotlin,2019-03-18T17:40:52Z,2025-06-21T23:01:37Z,83641,2426,152,Organization,56,,36,351,62,212,26
Canta,samolego,2411,51,Kotlin,2023-08-29T19:07:03Z,2025-06-22T03:06:25Z,4904,2411,27,User,64,S❤nia,23,179,14,77,1
TransformationLayout,skydoves,2410,196,Kotlin,2020-02-28T12:05:07Z,2025-06-21T03:52:23Z,38844,2410,7,User,74,Digital Nomad,22,8,3,1,0
jetpack-compose-awesome,jetpack-compose,2408,205,Kotlin,2020-09-23T02:23:39Z,2025-06-21T16:02:39Z,396,2408,15,Organization,1,,54,3,38,0,12
AppUpdate,azhon,2398,345,Kotlin,2018-01-29T10:13:18Z,2025-06-19T02:23:43Z,40175,2398,0,User,14,HangZhou，China,43,16,2,8,0
divkit,divkit,2387,153,Kotlin,2022-08-10T20:43:52Z,2025-06-21T11:57:20Z,994813,2387,16,Organization,4,,31,1395,35,32,4
mosaic,JakeWharton,2374,74,Kotlin,2020-09-03T17:34:46Z,2025-06-21T16:41:56Z,10368,2374,50,User,145,"Pittsburgh, PA, USA",29,432,20,307,5
FengYunWeather,wdsqjq,2364,279,Kotlin,2020-07-30T15:44:29Z,2025-06-21T10:21:31Z,86112,2364,12,User,10,New York,148,2,1,0,0
RichPath,tarek360,2344,258,Kotlin,2017-07-07T08:43:52Z,2025-06-16T02:11:26Z,2967,2344,30,User,92,Berlin,57,0,3,0,1
etchdroid,etchdroid,2332,173,Kotlin,2018-09-02T00:49:40Z,2025-06-21T21:23:36Z,16462,2332,8,Organization,10,,37,224,82,60,1
Android-SwitchIcon,zagum,2326,222,Kotlin,2017-01-08T19:56:28Z,2025-06-20T02:27:21Z,536,2326,0,User,11,,44,0,5,0,0
FinestWebView-Android,TheFinestArtist,2321,533,Kotlin,2013-04-05T05:29:08Z,2025-05-26T18:16:33Z,64210,2321,131,User,6,New York,88,0,11,1,6
KaMPKit,touchlab,2316,207,Kotlin,2019-12-12T19:33:24Z,2025-06-22T08:47:30Z,6187,2316,10,Organization,102,New York,66,10,23,7,5
Gallery,FossifyOrg,2311,106,Kotlin,2022-06-12T10:39:25Z,2025-06-22T09:38:34Z,291256,2311,164,Organization,32,"Earth, Milky Way",21,419,248,165,3
sketch,panpf,2304,318,Kotlin,2013-11-29T10:46:53Z,2025-06-21T22:56:41Z,307058,2304,3,User,24,中国 北京,53,668,1,30,0
landscapist,skydoves,2303,123,Kotlin,2020-09-24T16:18:03Z,2025-06-21T15:33:27Z,7811,2303,8,User,74,Digital Nomad,14,267,12,75,1
Foodium,PatilShreyas,2300,417,Kotlin,2020-03-16T10:07:05Z,2025-06-20T13:53:36Z,19307,2300,1,User,108,"Jalgaon, Maharashtra, India",55,1,10,2,0
Lightning-Browser,anthonycr,2269,809,Kotlin,2013-02-01T19:25:59Z,2025-06-22T07:02:46Z,15452,2269,349,User,12,"Brooklyn, NY",173,159,65,77,2
ktorm,kotlin-orm,2264,154,Kotlin,2018-11-30T07:28:36Z,2025-06-22T10:24:36Z,100591,2264,102,Organization,8,"Shenzhen, China",30,55,29,5,5
imageviewer,iielse,2264,312,Kotlin,2017-01-18T08:18:26Z,2025-06-18T10:52:14Z,27732,2264,0,User,17,China ShangHai,31,0,2,4,0
coolweatherjetpack,guolindev,2257,450,Kotlin,2019-02-27T13:35:23Z,2025-05-07T05:22:07Z,1418,2257,8,User,17,"Suzhou, China",28,0,3,0,2
search,lapism,2226,376,Kotlin,2015-09-28T19:00:30Z,2025-05-23T04:15:57Z,266,2226,0,User,16,"Ostrava, Czech Republic",73,0,1,0,0
spek,spekframework,2225,181,Kotlin,2012-11-05T20:59:59Z,2025-06-18T03:33:08Z,16147,2225,103,Organization,8,,53,0,65,0,5
kotterknife,JakeWharton,2222,196,Kotlin,2014-10-20T06:05:55Z,2025-05-31T21:13:14Z,614,2222,17,User,145,"Pittsburgh, PA, USA",65,0,14,0,8
Showkase,airbnb,2214,111,Kotlin,2020-04-22T01:25:24Z,2025-06-18T09:07:50Z,121724,2214,64,Organization,196,San Francisco,31,6,28,2,11
mollyim-android,mollyim,2210,117,Kotlin,2019-12-28T12:50:31Z,2025-06-22T10:36:15Z,1926281,2210,179,Organization,18,,48,2381,342,64,1
bilimiao2,10miaomiao,2199,70,Kotlin,2018-07-24T14:20:33Z,2025-06-22T10:32:28Z,56607,2199,145,User,6,,14,194,5,14,0
gradle-recipes,android,2190,234,Kotlin,2020-04-27T08:59:03Z,2025-06-21T15:33:47Z,1527,2190,8,Organization,141,,75,25,21,1,8
PrivacySentry,allenymt,2184,282,Kotlin,2021-11-15T09:40:27Z,2025-06-21T19:21:57Z,2965,2184,16,User,167,hanghzou,23,21,3,10,0
WAuxiliary_Public,HdShare,2179,215,Kotlin,2025-02-17T01:20:18Z,2025-06-22T07:37:41Z,17,2179,21,User,19,,6,8,5,118,0
AndroidStudy,crazyqiang,2177,481,Kotlin,2016-12-16T06:32:56Z,2025-06-20T04:23:24Z,18859,2177,8,User,51,北京海淀,41,21,1,0,3
quran_android,quran,2173,918,Kotlin,2010-01-22T10:34:05Z,2025-06-21T14:19:56Z,16892,2173,355,Organization,28,,113,418,72,176,17
ExoMedia,brianwernick,2154,380,Kotlin,2015-03-14T19:52:36Z,2025-06-20T15:37:21Z,3253,2154,21,User,8,"Utah, USA",81,4,27,2,0
BCR,chenxiaolong,2153,125,Kotlin,2022-05-02T03:46:09Z,2025-06-22T08:30:06Z,5595,2153,37,User,121,,29,130,36,50,4
kmp-production-sample,Kotlin,2141,244,Kotlin,2020-09-14T12:35:38Z,2025-06-22T09:19:38Z,15855,2141,9,Organization,109,,62,7,12,11,1
adb-idea,pbreault,2128,264,Kotlin,2014-01-18T20:25:10Z,2025-06-09T07:32:12Z,1349,2128,88,User,18,"Montreal, Canada",50,22,6,3,12
Colorful,garretyoder,2126,194,Kotlin,2016-10-04T23:37:42Z,2025-05-06T06:58:35Z,699,2126,8,User,4,United States,42,0,2,0,0
AmbientMusicMod,KieronQuinn,2117,40,Kotlin,2021-04-11T16:48:51Z,2025-06-21T11:36:47Z,62610,2117,4,User,36,"Salford, UK",33,3,2,20,0
Weekly-Challenge-2022-Kotlin,mouredev,2116,1049,Kotlin,2021-12-21T17:56:28Z,2025-06-20T10:29:51Z,200,2116,845,User,49,Building software with  ♥ from Galicia (Spain) to the world.,41,0,1,8,780
SuperSLiM,TonicArtos,2113,293,Kotlin,2014-12-18T19:15:24Z,2025-06-20T12:09:15Z,1325,2113,32,User,21,Aotearoa,88,0,1,1,0
Feeder,spacecowboy,2113,129,Kotlin,2014-08-28T12:50:32Z,2025-06-22T09:20:05Z,107938,2113,139,User,136,Sweden,25,407,148,256,5
kscript,kscripting,2107,124,Kotlin,2016-03-14T20:23:27Z,2025-06-18T06:30:20Z,1792,2107,45,Organization,6,,32,0,40,1,10
focus-android,mozilla-mobile,2101,710,Kotlin,2016-12-09T01:31:11Z,2025-06-16T00:09:57Z,177644,2101,1,Organization,78,,119,0,123,0,0
YuyanIme,gurecn,2099,90,Kotlin,2024-05-24T04:53:19Z,2025-06-22T05:40:39Z,1394,2099,240,User,19,,5,486,2,95,2
AirGuard,seemoo-lab,2095,115,Kotlin,2021-07-12T09:49:25Z,2025-06-19T10:59:22Z,17561,2095,30,Organization,104,"Darmstadt, Germany",34,241,15,6,7
react-native-blurhash,mrousavy,2092,75,Kotlin,2020-06-08T09:08:36Z,2025-06-21T09:11:58Z,5396,2092,33,User,159,"Vienna, Austria",9,8,14,4,18
diffuse,JakeWharton,2082,111,Kotlin,2015-12-28T08:43:22Z,2025-06-18T10:57:33Z,3646,2082,21,User,145,"Pittsburgh, PA, USA",37,88,17,48,5
ScreenStream,dkrivoruchko,2078,382,Kotlin,2016-07-18T08:07:33Z,2025-06-20T16:29:08Z,83349,2078,20,User,4,Kyiv,81,83,22,31,0
cascade,saket,2075,68,Kotlin,2020-10-08T02:55:22Z,2025-06-19T13:15:40Z,3942,2075,20,User,44,"Waterloo, Ontario, Canada",32,0,7,0,8
Eyepetizer,VIPyinzhiwei,2063,445,Kotlin,2020-04-26T12:52:10Z,2025-06-13T11:37:11Z,122482,2063,3,User,10,,34,5,1,1,0
SdkSearch,JakeWharton,2055,176,Kotlin,2017-12-14T03:45:05Z,2025-06-16T09:25:34Z,4647,2055,36,User,145,"Pittsburgh, PA, USA",68,0,18,0,6
transitioner,dev-labs-bg,2053,143,Kotlin,2017-12-08T07:39:39Z,2025-05-22T19:32:00Z,22367,2053,0,Organization,40,"Varna, Bulgaria",64,0,1,0,0
Dhizuku,iamr0s,2038,69,Kotlin,2023-04-10T07:01:40Z,2025-06-22T07:10:24Z,2066,2038,1,User,13,,23,340,44,91,0
CatchUp,ZacSweers,2037,205,Kotlin,2016-04-25T09:33:27Z,2025-06-20T02:49:19Z,18700,2037,32,User,238,New York,46,434,15,211,13
twine,msasikanth,2035,93,Kotlin,2023-04-26T08:01:11Z,2025-06-22T10:02:24Z,45800,2035,25,User,111,"Vijayawada, India",12,375,10,365,12
SeriesGuide,UweTrottmann,2028,403,Kotlin,2011-07-03T10:26:37Z,2025-06-20T19:25:21Z,146185,2028,57,User,38,Germany,108,604,10,28,9
molecule,cashapp,2024,91,Kotlin,2021-06-09T18:26:28Z,2025-06-21T07:35:11Z,3222,2024,27,Organization,56,,32,184,23,74,4
SmoothBottomBar,ibrahimsn98,2023,256,Kotlin,2019-10-25T13:55:21Z,2025-06-21T16:39:29Z,1687,2023,49,User,37,"Ankara, Turkey",21,0,11,0,1
StfalconImageViewer,stfalcon-studio,2022,261,Kotlin,2018-12-07T08:53:59Z,2025-06-22T10:10:10Z,9970,2022,55,Organization,115,Ukraine,32,0,4,0,12
LADB,tytydraco,2020,517,Kotlin,2020-12-12T20:53:30Z,2025-06-21T22:11:58Z,29869,2020,44,User,193,"California, United States",98,59,3,4,11
android-components,mozilla-mobile,2010,475,Kotlin,2018-03-21T15:24:03Z,2025-06-19T13:16:02Z,88996,2010,1,Organization,78,,83,0,190,0,0
FancyShowCaseView,faruktoptas,1996,276,Kotlin,2017-03-08T12:37:15Z,2025-06-11T01:05:09Z,4614,1996,7,User,50,Istanbul,29,6,32,0,2
aesthetic,afollestad,1990,213,Kotlin,2017-05-11T01:10:04Z,2025-05-11T09:51:39Z,45804,1990,14,User,25,"St. Paul, Minnesota",57,0,5,0,1
drag-select-recyclerview,afollestad,1986,232,Kotlin,2015-10-24T04:16:42Z,2025-06-13T11:36:51Z,29348,1986,3,User,25,"St. Paul, Minnesota",45,0,4,0,1
gpstest,barbeau,1984,385,Kotlin,2012-08-22T14:17:11Z,2025-06-20T06:57:00Z,23638,1984,101,User,55,"Tampa, Fl",103,13,19,13,4
Net,liangjingkanji,1973,229,Kotlin,2019-09-15T16:56:08Z,2025-06-19T13:49:55Z,16297,1973,10,User,33,新竹市,22,4,9,5,1
dependency-analysis-gradle-plugin,autonomousapps,1969,130,Kotlin,2019-10-23T19:12:37Z,2025-06-20T16:17:12Z,49492,1969,155,User,83,"Seattle, WA, USA",19,311,46,99,27
retrofit2-kotlin-coroutines-adapter,JakeWharton,1969,130,Kotlin,2017-12-27T15:10:17Z,2025-05-16T06:58:37Z,133,1969,9,User,145,"Pittsburgh, PA, USA",56,0,6,0,2
open-event-attendee-android,fossasia,1968,553,Kotlin,2015-04-30T09:59:35Z,2025-06-22T10:53:15Z,116671,1968,40,Organization,261,Singapore,27,0,62,0,27
InboxRecyclerView,saket,1967,118,Kotlin,2018-08-19T06:14:50Z,2025-06-09T10:21:36Z,136759,1967,1,User,44,"Waterloo, Ontario, Canada",31,0,4,0,0
CircularImageView,lopspower,1962,412,Kotlin,2013-07-16T08:32:48Z,2025-06-04T04:21:42Z,5132,1962,13,User,23,"Paris, France",69,0,4,0,1
multiplatform-settings,russhwolf,1962,73,Kotlin,2018-05-09T01:04:41Z,2025-06-21T08:34:30Z,1350,1962,34,User,36,"Boston, MA",17,44,17,3,4
LoadingButtonAndroid,leandroBorgesFerreira,1954,214,Kotlin,2016-08-11T12:08:46Z,2025-06-17T09:32:50Z,19676,1954,58,User,78,Gouda,31,4,18,3,0
KotlinUdemy,hussien89aa,1948,5069,Kotlin,2017-05-19T17:24:22Z,2025-06-19T13:41:46Z,2791,1948,14,User,52,New York,244,0,1,0,2
WebViewTvLive,hxh19950701,1947,279,Kotlin,2023-12-04T06:49:41Z,2025-06-22T03:32:05Z,3677,1947,17,User,30,,20,225,1,36,0
jellyfin-android,jellyfin,1941,297,Kotlin,2020-07-21T11:33:44Z,2025-06-22T10:17:33Z,7956,1941,172,Organization,75,,20,278,423,231,4
davx5-ose,bitfireAT,1937,89,Kotlin,2021-11-07T20:11:48Z,2025-06-22T00:40:07Z,51295,1937,32,Organization,13,Austria,16,360,25,244,5
jingmo,hefengbao,1927,182,Kotlin,2023-08-24T03:00:50Z,2025-06-22T04:35:55Z,115086,1927,0,User,47,中国四川省成都市,16,55,1,3,0
vdm,ingbyr,1916,293,Kotlin,2016-05-11T07:52:42Z,2025-06-07T20:36:49Z,3514,1916,29,User,12,,96,0,3,0,0
redwood,cashapp,1915,83,Kotlin,2020-10-19T14:20:09Z,2025-06-22T02:02:30Z,74126,1915,104,Organization,56,,27,454,39,154,11
paris,airbnb,1911,86,Kotlin,2017-12-18T20:13:09Z,2025-06-19T10:43:46Z,28165,1911,56,Organization,196,San Francisco,24,0,17,0,3
AwesomeQRCode,sumimakito,1903,266,Kotlin,2017-04-27T04:18:21Z,2025-05-25T07:18:52Z,14764,1903,21,User,134,,54,0,1,0,4
Notally,OmGodse,1893,174,Kotlin,2020-05-10T09:22:25Z,2025-06-20T15:18:50Z,21253,1893,11,User,2,IIT Hyderabad,25,49,31,7,8
kotlin-language-server,fwcd,1893,232,Kotlin,2018-05-28T12:40:14Z,2025-06-19T13:34:59Z,38475,1893,217,User,252,,31,54,60,32,35
intellij-elixir,KronicDeth,1879,158,Kotlin,2014-07-28T03:09:05Z,2025-06-20T15:38:52Z,72900,1879,624,User,93,"Maple Grove, MN",37,25,52,5,3
WechatMagician,Gh0u1L5,1871,447,Kotlin,2017-09-14T05:59:27Z,2025-06-19T14:31:05Z,16755,1871,54,User,30,"University of Waterloo, Canada",101,0,3,0,0
kobweb,varabyte,1871,80,Kotlin,2021-07-24T23:59:02Z,2025-06-19T18:12:12Z,7203,1871,111,Organization,19,,19,555,24,54,2
press,saket,1870,113,Kotlin,2019-08-11T01:16:57Z,2025-06-16T22:18:32Z,5514,1870,13,User,44,"Waterloo, Ontario, Canada",46,0,14,0,0
keyguard-app,AChep,1867,62,Kotlin,2023-07-23T06:12:36Z,2025-06-20T20:25:01Z,34776,1867,113,User,74,Ukraine,8,597,13,202,6
Kaspresso,KasperskyLab,1866,164,Kotlin,2019-09-12T14:25:08Z,2025-06-18T07:37:46Z,120826,1866,73,Organization,33,,24,43,52,13,19
MVVM-Architecture,qingmei2,1862,281,Kotlin,2017-10-14T09:55:24Z,2025-06-17T09:28:24Z,2818,1862,5,User,93,"Chengdu, Sichuan, China",44,0,3,0,0
klaxon,cbeust,1861,123,Kotlin,2013-04-22T01:04:47Z,2025-06-19T07:16:17Z,8827,1861,95,User,89,"San Francisco, CA, USA",26,0,46,0,5
Bandhook-Kotlin,antoniolg,1861,397,Kotlin,2015-03-21T19:41:38Z,2025-05-27T08:22:25Z,5483,1861,13,User,75,Madrid (Spain),74,0,8,0,2
ShadowsocksR-Android,HMBSbige,1861,287,Kotlin,2018-04-19T04:05:27Z,2025-06-21T23:06:41Z,54285,1861,17,User,112,,47,2,34,0,1
Music-Player-GO,enricocid,1856,222,Kotlin,2018-01-29T18:10:28Z,2025-06-21T17:50:12Z,78054,1856,2,User,36,Europe/Italy,45,2,66,90,1
Oculess,ptrpaws,1844,74,Kotlin,2021-01-15T19:28:57Z,2025-06-16T22:58:58Z,324,1844,16,User,36,0x41414141,26,0,5,0,1
update,czy1121,1835,337,Kotlin,2016-11-25T13:36:05Z,2025-06-07T18:38:54Z,551,1835,2,User,62,东莞,40,3,1,0,0
awesome-android-learning-resources,androiddevnotes,1826,268,Kotlin,2020-07-03T17:25:06Z,2025-06-21T12:20:44Z,329,1826,10,User,27,,57,0,36,0,8
KuiklyUI,Tencent-TDS,1825,99,Kotlin,2025-04-24T03:50:37Z,2025-06-22T02:37:48Z,25572,1825,27,Organization,6,,32,35,8,130,3
kotlin-android-template,cortinico,1820,251,Kotlin,2020-03-29T00:25:40Z,2025-06-18T11:14:31Z,703,1820,12,User,145,"London, UK",31,56,18,16,8
komikku,komikku-app,1816,56,Kotlin,2024-01-14T16:25:54Z,2025-06-22T08:55:09Z,129675,1816,246,Organization,16,,20,1086,263,314,27
Ktorfit,Foso,1813,57,Kotlin,2019-08-21T19:58:38Z,2025-06-22T07:08:05Z,6185,1813,53,User,81,Hamburg,13,236,24,99,18
Flipper-Android-App,flipperdevices,1810,232,Kotlin,2020-08-17T18:40:10Z,2025-06-20T18:55:09Z,23379,1810,26,Organization,95,United States of America,99,134,24,14,2
ToolsFx,Leon406,1799,295,Kotlin,2021-06-30T09:19:28Z,2025-06-22T03:26:47Z,17928,1799,4,User,31,"Hangzhou,China",27,173,2,67,0
EasyImage,jkwiecien,1797,301,Kotlin,2015-11-03T14:51:26Z,2025-06-19T21:22:26Z,399,1797,92,User,39,Kraków,43,0,23,0,4
Android-Kotlin-Clean-Architecture,sanogueralorenzo,1795,330,Kotlin,2017-12-26T17:19:43Z,2025-06-14T12:04:19Z,52146,1795,3,User,4,"San Francisco, CA, USA",56,0,1,0,1
LiquidBounce,CCBlueX,1793,536,Kotlin,2019-12-31T15:39:38Z,2025-06-22T10:23:06Z,87914,1793,380,Organization,36,Germany,42,1201,105,1312,35
kitsunebi-android,yamada95,1792,325,Kotlin,2018-11-10T14:57:56Z,2025-06-20T12:01:16Z,106267,1792,92,User,55,HangZhou,58,0,1,0,0
IntelliJ-EmmyLua,EmmyLua,1792,302,Kotlin,2017-01-18T15:26:03Z,2025-06-20T07:29:27Z,24969,1792,166,Organization,14,,69,9,27,4,10
BinaryEye,markusfisch,1779,140,Kotlin,2017-08-27T13:03:48Z,2025-06-21T20:54:07Z,22429,1779,128,User,70,"Nürnberg, Germany",26,156,75,31,1
CircularProgressBar,lopspower,1774,222,Kotlin,2015-10-20T18:56:21Z,2025-06-22T00:03:02Z,3373,1774,26,User,23,"Paris, France",41,0,2,0,7
KernelSU-Next,KernelSU-Next,1768,440,Kotlin,2025-01-11T08:30:02Z,2025-06-22T09:24:09Z,18862,1768,12,Organization,7,Bangladesh,18,812,258,516,8
ort,oss-review-toolkit,1767,340,Kotlin,2017-10-19T11:59:49Z,2025-06-20T21:29:19Z,146554,1767,293,Organization,22,"Berlin, Germany",38,2532,104,1511,40
graphql-kotlin,ExpediaGroup,1764,362,Kotlin,2018-09-13T22:41:30Z,2025-06-19T18:41:50Z,106651,1764,77,Organization,143,"Seattle, WA",32,50,110,50,12
YukiHookAPI,HighCapable,1762,131,Kotlin,2022-01-29T15:13:51Z,2025-06-21T15:10:03Z,29846,1762,4,Organization,10,China,10,24,15,9,1
firefox-android,mozilla-mobile,1758,331,Kotlin,2022-07-28T20:59:03Z,2025-06-22T07:53:28Z,478852,1758,1,Organization,78,,49,0,332,14,0
OuterTune,OuterTune,1758,94,Kotlin,2024-05-13T13:55:37Z,2025-06-22T11:04:45Z,48650,1758,138,Organization,4,,18,1097,96,380,6
WanAndroid,iceCola7,1756,345,Kotlin,2018-04-20T14:16:50Z,2025-06-18T01:28:29Z,91563,1756,7,User,59,"Hangzhou, China",26,0,1,0,0
pixel-volte-patch,kyujin-cho,1753,118,Kotlin,2023-02-05T19:02:28Z,2025-06-21T14:58:15Z,2404,1753,70,User,131,"Gangnam-gu, Seoul, S. Korea",35,0,27,7,15
Fetch,tonyofrancis,1752,348,Kotlin,2017-01-31T23:45:43Z,2025-06-20T17:24:52Z,3449,1752,115,User,22,"New York, New York",37,29,15,2,0
haze,chrisbanes,1750,54,Kotlin,2023-10-26T17:23:57Z,2025-06-22T08:29:40Z,1467985,1750,11,User,50,"Bath, UK",9,451,21,227,4
ChinesePinyin-CodeCompletionHelper,tuchg,1749,45,Kotlin,2020-07-27T06:12:23Z,2025-06-20T01:48:57Z,2520,1749,13,User,32,"Earth, Solar System, Universe",9,0,5,0,1
Gallery,IacobIonut01,1746,103,Kotlin,2023-03-15T10:40:57Z,2025-06-21T18:00:34Z,205880,1746,122,User,86,,14,109,14,59,12
