name,owner,stars,forks,language,created_at,updated_at,size_kb,watchers_count,open_issues,owner_type,owner_public_repos,owner_location,subscribers_count,last_year_commits,contributors,closed_issues,pull_requests
conductor,Netflix,12780,2345,Java,2016-12-07T22:48:42Z,2025-06-21T00:07:12Z,29469,12780,164,Organization,232,"Los Gatos, California",551,0,233,0,16
stetho,facebook,12698,1129,Java,2015-01-22T22:34:10Z,2025-06-21T11:20:35Z,2392,12698,83,Organization,149,"Menlo Park, California",376,4,51,2,19
greenDAO,greenrobot,12623,2886,Java,2011-10-22T16:15:14Z,2025-06-21T06:25:15Z,7353,12623,236,User,22,Berlin,521,0,6,1,41
guice,google,12620,1678,Java,2014-05-28T23:18:53Z,2025-06-20T17:05:53Z,125291,12620,350,Organization,2777,United States of America,518,49,78,45,16
spring-boot-admin,codecentric,12597,3091,Java,2014-07-25T11:39:13Z,2025-06-21T02:24:51Z,81237,12597,37,Organization,295,Germany,641,858,156,448,3
eureka,Netflix,12563,3767,Java,2012-07-26T22:23:07Z,2025-06-21T02:06:19Z,12483,12563,134,Organization,232,"Los Gatos, California",989,0,103,8,32
Matisse,zhihu,12561,2064,Java,2017-04-13T01:31:05Z,2025-06-19T03:34:13Z,1991,12561,465,Organization,34,"Beijing, China",239,0,28,0,55
zookeeper,apache,12516,7291,Java,2009-03-27T15:41:56Z,2025-06-21T02:53:33Z,148994,12516,222,Organization,2790,,663,71,237,56,222
COLA,alibaba,12492,3169,Java,2018-02-06T13:46:27Z,2025-06-21T03:34:52Z,3828,12492,94,Organization,453,"Hangzhou, China",344,3,31,8,27
AndroidViewAnimations,daimajia,12457,2424,Java,2014-06-23T03:53:13Z,2025-06-20T06:44:51Z,297,12457,65,User,91,"Beijing, China",464,0,16,0,7
mall-swarm,macrozheng,12445,5408,Java,2019-11-25T06:55:31Z,2025-06-21T11:33:03Z,54602,12445,8,User,20,"Wuxi,China",272,8,1,2,2
AndroidSwipeLayout,daimajia,12406,2666,Java,2014-08-25T04:09:33Z,2025-06-21T03:50:08Z,399,12406,383,User,91,"Beijing, China",459,0,15,0,25
Mybatis-PageHelper,pagehelper,12292,3128,Java,2014-06-09T15:32:30Z,2025-06-21T06:05:52Z,5333,12292,56,User,7,China,502,15,40,11,0
metersphere,metersphere,12094,2669,Java,2020-02-03T02:06:12Z,2025-06-20T06:24:52Z,422038,12094,66,Organization,21,China,185,2464,97,625,0
jedis,redis,12089,3888,Java,2010-06-11T13:04:43Z,2025-06-21T00:04:59Z,14980,12089,128,Organization,49,,678,171,212,158,46
uCrop,Yalantis,11990,2200,Java,2016-01-05T13:41:06Z,2025-06-20T06:45:57Z,62547,11990,301,Organization,59,"Ukraine, Dnipro",254,3,55,7,25
android-interview-questions,amitshekhariitbhu,11927,2324,Java,2017-07-09T18:47:24Z,2025-06-21T09:37:55Z,1547,11927,11,User,55,"New Delhi, India",510,134,46,1,1
VasSonic,Tencent,11858,1620,Java,2017-08-01T08:35:13Z,2025-06-20T08:50:57Z,16215,11858,44,Organization,211,"Shenzhen, China",390,0,12,0,2
matrix,Tencent,11840,1907,Java,2018-12-11T07:08:02Z,2025-06-21T02:30:04Z,199709,11840,396,Organization,211,"Shenzhen, China",272,0,35,3,31
grpc-java,grpc,11764,3904,Java,2014-12-08T19:00:00Z,2025-06-20T10:28:00Z,107480,11764,497,Organization,31,,523,410,362,633,64
plantuml,plantuml,11695,1051,Java,2010-11-04T15:55:50Z,2025-06-21T11:20:52Z,389805,11695,522,Organization,42,,153,503,95,212,5
fullstack-tutorial,frank-lam,11645,2430,Java,2018-04-13T01:50:10Z,2025-06-21T11:11:34Z,65725,11645,21,User,101,Hangzhou,378,0,23,0,0
xManager,Team-xManager,11624,308,Java,2021-02-08T11:31:10Z,2025-06-21T05:32:43Z,4728,11624,29,Organization,1,,124,71,50,4,4
webmagic,code4craft,11577,4173,Java,2013-04-23T12:57:36Z,2025-06-18T19:02:27Z,17431,11577,365,User,119,"Shanghai, China",759,31,58,3,30
debezium,debezium,11518,2683,Java,2016-01-22T20:17:05Z,2025-06-21T03:57:19Z,62825,11518,88,Organization,31,,214,1483,365,441,88
realm-java,realm,11480,1756,Java,2012-04-20T09:18:42Z,2025-06-19T11:59:07Z,65940,11480,397,Organization,92,,343,7,105,3,34
trino,trinodb,11465,3236,Java,2019-01-19T06:38:14Z,2025-06-21T08:58:10Z,274593,11465,2372,Organization,45,,183,3843,335,1693,131
CtCI-6th-Edition,careercup,11430,4417,Java,2015-07-02T06:28:46Z,2025-06-20T14:22:24Z,21487,11430,144,Organization,18,,607,0,19,1,92
ImmersionBar,gyf-dev,11418,1906,Java,2017-04-19T05:10:09Z,2025-06-20T09:57:43Z,325009,11418,128,User,12,,176,0,3,1,0
OpenRefine,OpenRefine,11396,2068,Java,2012-10-15T02:22:48Z,2025-06-21T09:08:27Z,406306,11396,678,Organization,25,,465,625,352,311,29
newbee-mall,newbee-ltd,11352,2723,Java,2019-09-21T03:56:04Z,2025-06-20T09:07:36Z,36232,11352,4,Organization,10,杭州,229,0,3,2,1
PermissionsDispatcher,permissions-dispatcher,11232,1438,Java,2015-08-15T21:41:05Z,2025-06-20T02:27:05Z,3009,11232,32,Organization,4,,263,0,30,2,3
awesome-leetcode-resources,ashishps1,11202,2582,Java,2023-10-25T01:48:19Z,2025-06-21T11:49:08Z,244,11202,7,User,41,Remote,115,42,9,5,4
jsoup,jhy,11192,2238,Java,2009-12-19T01:29:58Z,2025-06-18T07:09:38Z,6270,11192,12,User,6,"NSW, Australia",393,283,101,121,0
xpipe,xpipe-io,11185,419,Java,2023-01-27T02:25:38Z,2025-06-21T06:58:11Z,43431,11185,50,Organization,16,Germany,48,898,12,156,5
Paper,PaperMC,11181,2549,Java,2016-01-22T05:40:19Z,2025-06-21T11:30:30Z,115528,11181,421,Organization,49,Flying through the air,168,1243,332,1097,83
interview,mission-peace,11175,5179,Java,2014-07-20T21:27:31Z,2025-06-21T12:13:58Z,1200,11175,175,User,10,Seattle ,1020,0,19,1,114
cas,apereo,11125,3944,Java,2011-09-09T01:36:42Z,2025-06-21T05:38:25Z,290560,11125,2,Organization,35,,596,3075,315,833,2
FlycoTabLayout,H07000223,11106,2420,Java,2015-11-09T01:53:19Z,2025-06-21T03:50:09Z,2620,11106,370,User,10,China,223,0,1,0,15
FileDownloader,lingochamp,11090,2207,Java,2015-12-22T11:17:16Z,2025-06-15T18:37:03Z,40720,11090,184,Organization,64,"Shanghai, China",318,0,4,6,9
SmarterStreaming,daniulive,11075,2762,Java,2016-03-26T14:46:02Z,2025-06-21T10:56:25Z,6823328,11075,7,User,1,上海,509,6,2,1,0
SlidingMenu,jfeinstein10,11053,5014,Java,2012-06-30T05:14:23Z,2025-06-20T12:10:37Z,32085,11053,306,User,21,"New York, NY",961,0,17,0,42
androidannotations,androidannotations,11038,2336,Java,2012-01-06T08:48:03Z,2025-06-18T11:13:39Z,22510,11038,50,Organization,2,,650,0,57,0,0
OpenSearch,opensearch-project,10986,2264,Java,2021-01-29T22:10:00Z,2025-06-21T12:22:19Z,580126,10986,2210,Organization,133,,154,1260,346,1623,223
kafka-ui,provectus,10940,1285,Java,2019-11-26T15:55:55Z,2025-06-21T02:24:19Z,30382,10940,334,Organization,74,,73,0,168,103,68
jvm,doocs,10870,2298,Java,2018-06-23T01:12:59Z,2025-06-20T09:02:23Z,65876,10870,12,Organization,16,China,248,15,15,5,0
javapoet,square,10863,1392,Java,2013-02-01T16:56:30Z,2025-06-19T14:23:12Z,1954,10863,143,Organization,295,,347,11,75,0,51
vlayout,alibaba,10780,1792,Java,2017-02-27T08:11:47Z,2025-06-21T03:50:12Z,1726,10780,194,Organization,453,"Hangzhou, China",334,0,15,0,4
platform_frameworks_base,aosp-mirror,10752,6390,Java,2008-10-21T18:20:37Z,2025-06-21T03:37:52Z,7727649,10752,8,Organization,100,,904,27364,0,0,8
datahub,datahub-project,10747,3137,Java,2015-11-18T05:47:40Z,2025-06-21T03:38:25Z,412177,10747,548,Organization,3,,254,2267,411,1489,232
jjwt,jwtk,10717,1364,Java,2014-09-13T01:06:24Z,2025-06-20T13:40:49Z,3150,10717,45,Organization,4,,278,7,59,23,14
pkl,apple,10712,320,Java,2024-01-19T17:28:45Z,2025-06-20T18:47:28Z,6379,10712,162,Organization,323,"Cupertino, CA",59,226,58,167,23
Java-WebSocket,TooTallNate,10685,2604,Java,2010-01-20T23:33:04Z,2025-06-21T04:53:53Z,4250,10685,51,User,399,"San Francisco, CA",380,27,71,23,11
clojure,clojure,10655,1465,Java,2010-06-29T20:03:33Z,2025-06-20T15:56:50Z,18432,10655,0,Organization,107,,685,30,150,0,0
android-async-http,android-async-http,10631,4081,Java,2011-02-20T03:25:07Z,2025-06-20T12:10:19Z,3063,10631,119,Organization,1,,754,0,72,1,0
VirtualApp,asLody,10608,2964,Java,2016-07-06T13:25:23Z,2025-06-20T06:33:07Z,35229,10608,170,User,29,,569,36,35,0,3
okhttp-OkGo,jeasonlzy,10605,2551,Java,2016-01-15T10:35:24Z,2025-06-19T01:14:56Z,84860,10605,469,User,13,北京,383,0,4,0,7
Aegis,beemdevelopment,10508,436,Java,2016-08-15T19:10:31Z,2025-06-21T12:17:23Z,22748,10508,69,Organization,2,,91,183,60,98,3
auto,google,10505,1208,Java,2013-05-22T21:41:56Z,2025-06-18T07:42:43Z,44338,10505,86,Organization,2777,United States of America,339,114,80,50,14
JiaoZiVideoPlayer,lipangit,10488,2434,Java,2016-02-06T11:04:24Z,2025-06-20T15:33:03Z,143896,10488,275,User,7,Beijing,319,0,23,0,7
RxPermissions,tbruyelle,10478,1353,Java,2015-09-29T13:55:09Z,2025-06-19T02:41:46Z,587,10478,101,User,146,,207,0,22,0,10
lawnchair,LawnchairLauncher,10433,1304,Java,2017-03-03T13:12:58Z,2025-06-21T07:05:04Z,655783,10433,466,Organization,21,,287,706,166,329,8
Activiti,Activiti,10335,6971,Java,2012-09-13T11:34:43Z,2025-06-21T03:36:58Z,126447,10335,650,Organization,15,,614,176,213,151,101
MVPArms,JessYanCoding,10281,2378,Java,2016-08-06T08:49:56Z,2025-06-21T03:35:08Z,5963,10281,47,User,26,"Chengdu,China",338,0,18,0,0
resilience4j,resilience4j,10227,1393,Java,2015-06-03T09:21:01Z,2025-06-21T02:59:09Z,8496,10227,260,Organization,8,,212,35,213,55,16
zfile,zfile-dev,10214,1908,Java,2019-08-19T13:57:56Z,2025-06-21T11:27:39Z,40541,10214,51,Organization,3,,95,63,8,174,9
starrocks,StarRocks,10169,2036,Java,2021-09-04T02:29:35Z,2025-06-21T09:55:40Z,511011,10169,908,Organization,41,,191,3644,398,2000,377
GmsCore,microg,10129,1963,Java,2014-04-23T19:28:47Z,2025-06-21T04:36:20Z,13480,10129,1115,Organization,38,,228,456,150,180,35
ViewPagerIndicator,JakeWharton,10111,3992,Java,2011-08-04T17:13:44Z,2025-06-20T12:10:36Z,8657,10111,210,User,145,"Pittsburgh, PA, USA",675,0,13,0,75
aws-doc-sdk-examples,awsdocs,10060,5780,Java,2016-08-18T19:06:57Z,2025-06-21T07:00:06Z,252657,10060,160,Organization,269,"Seattle, WA",203,596,369,318,11
spider-flow,ssssssss-team,10020,1927,Java,2020-03-27T11:07:15Z,2025-06-20T16:16:54Z,3382,10020,20,Organization,5,,93,0,18,1,11
glide-transformations,wasabeef,9926,1405,Java,2015-01-09T10:33:29Z,2025-06-12T10:46:08Z,26509,9926,56,User,55,"Tokyo, Japan",201,0,15,1,5
CoreNLP,stanfordnlp,9912,2714,Java,2013-06-27T21:13:49Z,2025-06-20T09:36:39Z,396496,9912,182,Organization,50,"Stanford, CA",489,140,105,16,2
easypermissions,googlesamples,9905,1455,Java,2015-12-22T18:05:53Z,2025-06-20T04:00:59Z,635,9905,40,Organization,72,,279,0,22,0,4
paascloud-master,paascloud,9893,4295,Java,2018-03-17T05:40:43Z,2025-06-20T22:53:32Z,16083,9893,105,User,36,北京,512,0,3,0,22
JsBridge,uknownothingsnow,9856,2021,Java,2015-02-26T12:10:58Z,2025-06-19T01:45:56Z,659,9856,145,User,517,singapore,256,5,21,3,3
Signal-Server,signalapp,9856,2292,Java,2013-12-09T07:10:36Z,2025-06-21T12:11:19Z,19268,9856,10,Organization,122,Everywhere and nowhere,404,680,49,2,0
MagicIndicator,hackware1993,9797,1555,Java,2016-06-26T08:20:43Z,2025-06-19T06:27:45Z,54749,9797,187,User,52,"Chongqing, China",155,2,1,0,1
AVLoadingIndicatorView,HarlonWang,9764,1889,Java,2015-10-24T20:18:33Z,2025-06-21T07:17:25Z,14399,9764,75,User,15,"HangZhou,China",259,0,6,2,9
Fragmentation,YoKeyword,9728,2112,Java,2016-02-23T08:54:55Z,2025-05-26T00:39:37Z,29343,9728,191,User,43,"Hangzhou, China",307,0,15,0,2
feign,OpenFeign,9676,1943,Java,2013-06-26T23:28:16Z,2025-06-20T13:02:45Z,9914,9676,236,Organization,10,,396,653,264,195,20
spring-boot-api-project-seed,lihengming,9673,3775,Java,2017-06-23T10:06:30Z,2025-06-21T05:37:53Z,77,9673,112,User,23,China,441,0,1,0,19
sonarqube,SonarSource,9671,2082,Java,2011-01-05T11:05:17Z,2025-06-21T11:10:41Z,959952,9671,1,Organization,246,Switzerland,340,1651,280,12,1
spark,perwendel,9663,1572,Java,2011-05-05T11:52:05Z,2025-06-20T04:26:28Z,2503,9663,259,User,8,"Malmö, Sweden",397,0,123,3,55
Android-ObservableScrollView,ksoichiro,9651,2057,Java,2014-11-08T14:45:20Z,2025-06-19T01:43:48Z,13780,9651,180,User,95,Japan,408,0,12,0,4
react-native-camera,react-native-camera,9642,3529,Java,2015-04-01T00:54:40Z,2025-06-19T12:18:55Z,17586,9642,144,Organization,3,,169,0,337,0,71
android-gif-drawable,koral--,9594,1780,Java,2013-01-30T01:37:46Z,2025-06-19T03:32:42Z,6060,9594,36,User,87,"Wrocław, Poland",304,1,24,4,1
DanmakuFlameMaster,bilibili,9585,2116,Java,2013-08-11T12:18:50Z,2025-06-21T03:52:17Z,3580,9585,261,Organization,78,"Shanghai, China",382,0,17,2,6
android-Ultra-Pull-To-Refresh,liaohuqiu,9573,2651,Java,2014-11-13T03:13:10Z,2025-06-20T08:18:45Z,3474,9573,172,User,124,Hangzhou,439,0,8,0,22
Mycat-Server,MyCATApache,9552,3842,Java,2014-12-04T02:46:54Z,2025-06-19T03:25:38Z,19570,9552,951,Organization,34,,661,0,96,3,17
spring-reading,xuchengsheng,9551,1195,Java,2023-09-15T06:42:44Z,2025-06-21T07:35:36Z,2808,9551,36,User,4,,151,9,2,1,6
AndroidSlidingUpPanel,umano,9504,2255,Java,2013-05-31T18:33:53Z,2025-06-18T06:32:47Z,2861,9504,298,Organization,3,San Francisco,347,0,42,1,31
spinnaker,spinnaker,9497,1217,Java,2014-07-02T19:02:36Z,2025-06-20T22:26:48Z,191800,9497,147,Organization,58,,339,731,321,97,19
cim,crossoverJie,9413,2868,Java,2018-05-20T15:55:56Z,2025-06-18T06:32:07Z,35163,9413,42,User,136,"CHONGQING,CHINA",388,298,13,6,4
PocketHub,pockethub,9380,3445,Java,2011-09-08T16:52:50Z,2025-06-20T14:50:31Z,11945,9380,133,Organization,1,,914,0,109,1,2
AgentWeb,Justson,9328,1652,Java,2017-05-12T07:45:56Z,2025-06-19T01:47:25Z,29032,9328,88,User,67,shenzhen,166,0,7,1,0
CalendarView,huanghaibin-dev,9273,1823,Java,2017-03-11T07:16:09Z,2025-06-20T09:21:09Z,156814,9273,458,User,5,,146,24,8,0,9
AndroidNote,GcsSloop,9271,2141,Java,2016-01-04T23:51:36Z,2025-06-20T14:11:20Z,7036,9271,52,User,39,"MagicLab,Shanghai, China",397,0,4,0,3
testing-samples,android,9263,3640,Java,2014-10-11T03:51:27Z,2025-06-19T02:09:41Z,12132,9263,124,Organization,141,,505,8,43,0,42
cassandra,apache,9234,3710,Java,2009-05-21T02:10:09Z,2025-06-20T17:54:15Z,443517,9234,525,Organization,2790,,443,1065,271,613,523
spring-security,spring-projects,9178,6062,Java,2012-01-10T21:50:57Z,2025-06-21T04:06:09Z,83562,9178,1105,Organization,85,United States of America,420,2491,389,936,58
JsonPath,json-path,9142,1682,Java,2011-01-24T13:19:19Z,2025-06-20T04:54:14Z,2694,9142,420,Organization,1,,290,0,85,4,80
android-gpuimage,cats-oss,9104,2278,Java,2012-10-04T08:11:58Z,2025-06-19T03:32:22Z,1368,9104,346,Organization,35,,401,0,31,0,14
EhViewer,seven332,9102,958,Java,2014-05-14T12:03:52Z,2025-06-21T07:43:30Z,111228,9102,199,User,145,,622,0,21,0,4
VirtualAPK,didi,9025,1529,Java,2017-06-29T07:25:05Z,2025-06-18T16:54:59Z,1010,9025,120,Organization,86,"Beijing, China",342,0,6,0,7
MaterialDesignLibrary,navasmdc,8973,2214,Java,2014-09-30T07:37:17Z,2025-06-21T01:46:34Z,8930,8973,254,User,21,España,500,0,6,0,44
Jetpack-MVVM-Best-Practice,KunMinX,8934,1647,Java,2019-10-31T05:21:01Z,2025-06-21T02:23:13Z,10737,8934,6,User,23,"Hangzhou, China",131,0,4,0,3
flyway,flyway,8878,1551,Java,2012-12-14T18:43:22Z,2025-06-20T08:17:52Z,1190693,8878,205,Organization,7,,175,45,118,81,21
jmeter,apache,8846,2186,Java,2010-05-26T23:38:07Z,2025-06-21T05:31:58Z,133346,8846,933,Organization,2790,,320,42,80,30,63
storm,nathanmarz,8816,1663,Java,2011-09-17T07:55:13Z,2025-06-19T12:27:38Z,27015,8816,41,User,34,Hawaii,1023,0,40,1,35
Android_Data,Freelander,8807,2023,Java,2015-04-04T01:37:44Z,2025-06-21T07:25:27Z,153,8807,8,User,44,"Guangzhou, China",756,0,6,0,6
StatusBarUtil,laobie,8804,1720,Java,2016-02-15T03:06:06Z,2025-06-21T01:39:19Z,9364,8804,112,User,31,"Shanghai, China",181,0,6,0,3
jna,java-native-access,8745,1684,Java,2011-04-29T13:30:29Z,2025-06-21T03:31:47Z,702691,8745,109,Organization,1,,384,51,166,24,13
awesome-java-leetcode,Blankj,8715,1718,Java,2017-04-17T15:51:41Z,2025-06-19T09:30:58Z,512,8715,13,User,44,Hangzhou,372,0,2,0,8
Android-PullToRefresh,chrisbanes,8696,4676,Java,2011-11-29T09:59:56Z,2025-06-20T12:10:36Z,4286,8696,29,User,50,"Bath, UK",962,0,17,0,16
Android-SpinKit,ybq,8654,1317,Java,2016-03-20T08:40:51Z,2025-06-20T12:52:49Z,10241,8654,66,User,6,"Beijing,China",180,0,10,0,7
checkstyle,checkstyle,8612,3836,Java,2013-08-31T02:05:05Z,2025-06-20T19:15:27Z,201324,8612,922,Organization,11,,226,1391,378,1239,80
AndResGuard,shwenzhang,8598,1544,Java,2015-10-11T11:48:06Z,2025-06-20T03:41:08Z,8343,8598,166,User,17,GuangZhou,268,0,26,2,6
shenyu,apache,8596,2980,Java,2018-07-11T08:17:45Z,2025-06-20T16:48:47Z,66363,8596,122,Organization,2790,,294,252,379,202,10
seatunnel,apache,8593,2008,Java,2017-08-05T09:14:47Z,2025-06-20T05:57:56Z,45567,8593,791,Organization,2790,,173,934,382,1077,183
karate,karatelabs,8583,1986,Java,2017-02-07T15:59:17Z,2025-06-20T15:52:04Z,26456,8583,72,Organization,13,,225,48,114,45,2
Calligraphy,chrisjenx,8580,1091,Java,2013-12-20T02:35:45Z,2025-06-18T06:37:02Z,1523,8580,94,User,66,"Denver, Remote",209,0,33,1,12
react-native-image-picker,react-native-image-picker,8563,2095,Java,2015-06-08T20:25:31Z,2025-06-21T03:52:39Z,3219,8563,322,Organization,1,,111,25,174,25,35
buck,facebook,8559,1149,Java,2013-04-17T18:12:18Z,2025-06-13T14:45:30Z,2024585,8559,227,Organization,149,"Menlo Park, California",310,0,275,0,23
epoxy,airbnb,8556,727,Java,2016-08-08T23:05:11Z,2025-06-19T11:33:39Z,34091,8556,316,Organization,196,San Francisco,154,0,82,1,14
dropwizard,dropwizard,8546,3438,Java,2011-01-19T19:52:29Z,2025-06-20T14:26:04Z,113047,8546,20,Organization,27,,369,355,356,460,4
junit4,junit-team,8525,3281,Java,2009-01-13T03:41:26Z,2025-06-20T03:12:31Z,24371,8525,0,Organization,15,,575,3,145,135,0
Android-Debug-Database,amitshekhariitbhu,8512,870,Java,2016-11-16T14:20:24Z,2025-06-18T02:20:16Z,1697,8512,80,User,55,"New Delhi, India",180,4,12,3,7
flowable-engine,flowable,8499,2726,Java,2016-10-13T07:21:43Z,2025-06-20T05:16:54Z,233705,8499,380,Organization,18,,259,241,274,46,27
tsunami-security-scanner,google,8413,911,Java,2020-06-03T16:20:00Z,2025-06-21T02:59:38Z,1030,8413,18,Organization,2777,United States of America,310,82,28,11,8
BottomBar,roughike,8400,1496,Java,2016-03-16T01:31:05Z,2025-06-21T11:42:49Z,40819,8400,277,User,37,,238,0,31,1,19
hsweb-framework,hs-web,8368,3047,Java,2016-01-18T03:51:39Z,2025-06-20T01:41:27Z,33951,8368,7,Organization,19,"Chongqing,China . 中国,重庆",704,93,26,25,2
AndroidPdfViewer,DImuthuUpe,8308,1954,Java,2016-06-02T20:21:21Z,2025-06-21T07:54:44Z,2724,8308,717,User,106,USA,214,0,14,8,26
ysoserial,frohoff,8292,1806,Java,2015-01-28T07:13:55Z,2025-06-21T08:52:21Z,463,8292,47,User,120,"San Diego, CA",212,0,30,1,22
testcontainers-java,testcontainers,8251,1716,Java,2015-04-12T12:44:59Z,2025-06-20T20:25:52Z,13710,8251,838,Organization,68,,137,619,449,475,429
im-server,wildfirechat,8214,1846,Java,2019-01-23T15:21:28Z,2025-06-21T09:37:24Z,21439,8214,19,Organization,54,,171,76,33,13,9
shardingsphere-elasticjob,apache,8193,3280,Java,2015-09-11T11:28:52Z,2025-06-21T08:35:18Z,46052,8193,120,Organization,2790,,625,30,112,8,3
beam,apache,8167,4361,Java,2016-02-02T08:00:06Z,2025-06-21T11:49:16Z,836308,8167,4631,Organization,2790,,255,2446,307,1924,137
atlas,alibaba,8146,1472,Java,2017-02-28T06:31:43Z,2025-06-18T06:40:42Z,84497,8146,90,Organization,453,"Hangzhou, China",409,0,22,1,4
LSPatch,LSPosed,8144,947,Java,2021-03-01T19:38:36Z,2025-06-21T10:21:48Z,10312,8144,12,Organization,34,China,99,0,21,0,0
MaterialViewPager,florent37,8118,1477,Java,2015-04-24T17:53:15Z,2025-06-18T06:36:29Z,19557,8118,183,User,128,"Paris, France",269,0,17,0,3
otter,alibaba,8108,2491,Java,2013-08-09T09:31:22Z,2025-06-18T06:56:05Z,12042,8108,337,Organization,453,"Hangzhou, China",565,0,24,7,15
LitePal,guolindev,8105,1585,Java,2013-02-20T03:20:07Z,2025-06-18T03:23:26Z,5433,8105,97,User,17,"Suzhou, China",286,0,5,0,1
PojavLauncher,PojavLauncherTeam,8099,1520,Java,2020-03-11T03:22:54Z,2025-06-21T09:22:14Z,907941,8099,124,Organization,43,,420,166,35,621,12
langchain4j,langchain4j,8070,1476,Java,2023-06-20T15:30:29Z,2025-06-21T07:21:28Z,15260,8070,534,Organization,20,,102,1132,224,834,102
pentaho-kettle,pentaho,8064,3528,Java,2013-10-08T18:27:11Z,2025-06-21T01:41:20Z,703881,8064,62,Organization,104,Hitachi Vantara,457,669,179,248,62
transmittable-thread-local,alibaba,8012,1709,Java,2013-10-13T08:48:33Z,2025-06-21T04:53:03Z,3690,8012,61,Organization,453,"Hangzhou, China",281,12,21,26,26
SimianArmy,Netflix,7988,1131,Java,2012-07-06T22:00:05Z,2025-06-21T04:44:43Z,15326,7988,43,Organization,232,"Los Gatos, California",910,0,46,0,4
UltimateAndroidReference,aritraroy,7967,1285,Java,2017-04-10T07:28:27Z,2025-06-21T07:25:31Z,543,7967,14,User,33,"Kolkata, India",380,0,28,1,14
subsampling-scale-image-view,davemorrissey,7956,1214,Java,2013-08-26T16:45:25Z,2025-06-19T15:52:50Z,57935,7956,48,User,14,Edinburgh,205,0,20,0,4
hugo,JakeWharton,7927,795,Java,2013-11-25T09:16:40Z,2025-06-19T10:43:54Z,201,7927,60,User,145,"Pittsburgh, PA, USA",238,0,12,0,7
XPopup,junixapp,7925,1199,Java,2018-12-07T06:16:48Z,2025-06-21T04:46:24Z,152978,7925,159,User,45,,105,1,1,1,13
baritone,cabaletta,7877,1615,Java,2018-08-01T15:34:21Z,2025-06-20T15:50:42Z,16459,7877,886,Organization,7,,104,77,67,181,75
tomcat,apache,7853,5189,Java,2011-10-01T07:00:19Z,2025-06-20T13:33:42Z,179965,7853,19,Organization,2790,,480,1092,131,77,19
HomeMirror,HannahMitt,7851,666,Java,2015-08-23T03:20:08Z,2025-06-12T05:37:04Z,6207,7851,37,User,10,Brooklyn,292,0,9,0,5
metrics,dropwizard,7849,1807,Java,2010-02-26T19:44:42Z,2025-06-19T23:08:38Z,20861,7849,3,Organization,27,,363,234,205,192,1
javacv,bytedeco,7819,1602,Java,2014-04-21T13:50:26Z,2025-06-20T13:31:21Z,7576,7819,453,Organization,17,,244,16,75,19,6
aeron,aeron-io,7809,939,Java,2014-02-07T17:16:58Z,2025-06-21T12:10:35Z,70612,7809,28,Organization,6,United Kingdom,351,981,123,120,10
material-theme-jetbrains,ChrisRM,7795,449,Java,2015-09-23T07:15:04Z,2025-06-12T18:26:20Z,148338,7795,0,User,3,Norway,121,0,42,2,0
react-native-svg,software-mansion,7757,1156,Java,2016-01-17T14:29:21Z,2025-06-20T17:25:33Z,90627,7757,195,Organization,38,"Kraków, Poland",99,211,211,90,30
HMCL,HMCL-dev,7744,728,Java,2015-06-22T08:06:03Z,2025-06-21T12:07:33Z,30378,7744,220,Organization,9,China,98,447,87,469,27
graylog2-server,Graylog2,7704,1084,Java,2010-05-17T21:27:02Z,2025-06-21T11:20:33Z,192958,7704,1890,Organization,63,"Houston, TX & Germany",240,2287,145,1812,143
RxLifecycle,trello-archive,7698,638,Java,2015-07-20T13:32:23Z,2025-06-04T08:38:59Z,897,7698,4,User,65,,201,0,16,0,0
MVVMHabit,goldze,7678,1698,Java,2017-07-21T10:38:40Z,2025-06-18T06:32:45Z,1298,7678,23,User,8,China,179,0,1,0,5
vjtools,vipshop,7665,1527,Java,2018-05-29T09:07:08Z,2025-06-19T08:40:56Z,2108,7665,56,Organization,31,Guangzhou China,498,0,24,0,22
iceberg,apache,7611,2623,Java,2018-11-19T16:26:46Z,2025-06-21T07:31:07Z,96602,7611,586,Organization,2790,,177,1396,409,1662,174
MyBookshelf,gedoor,7608,1811,Java,2018-06-12T03:48:07Z,2025-06-21T08:12:07Z,27255,7608,226,User,21,,224,0,19,0,0
Shadow,Tencent,7599,1329,Java,2019-06-13T10:50:27Z,2025-06-20T15:49:59Z,3644,7599,47,Organization,211,"Shenzhen, China",160,11,34,21,0
android-classyshark,google,7576,870,Java,2015-10-12T13:40:48Z,2025-06-20T15:49:36Z,24865,7576,41,Organization,2777,United States of America,317,0,19,0,0
GoGoGo,ZCShou,7564,865,Java,2021-12-03T06:59:39Z,2025-06-21T12:04:21Z,413569,7564,4,User,19,,29,63,8,51,3
AndroidAsync,koush,7545,1560,Java,2012-08-24T07:27:04Z,2025-06-21T04:53:04Z,3720,7545,355,User,362,"Seattle, WA",406,0,48,0,17
RxJava-Android-Samples,kaushikgopal,7533,1372,Java,2014-07-23T05:13:52Z,2025-06-21T04:53:05Z,1188,7533,10,User,118,,360,0,21,0,5
SDE-Interview-Questions,twowaits,7531,2225,Java,2017-10-25T11:08:52Z,2025-06-20T23:50:22Z,1461,7531,4,Organization,17,Noida,171,0,68,0,4
hellocharts-android,lecho,7531,1612,Java,2014-10-12T09:12:37Z,2025-06-21T11:50:41Z,6126,7531,293,User,14,,273,0,13,0,10
